dr_no,date_rptd,date_occ,time_occ,hour,day_of_week,month,year,is_weekend,area_name,crm_cd_desc,vict_age,vict_sex,weapon_desc,status_desc,lat,lon
240304626,2024-01-12,2024-01-12,1100,11,Friday,1,2024,0,Southwest,BRANDISH WEAPON,25,M,KNIFE WITH BLADE 6INCHES OR LESS,Adult Arrest,34.0146,-118.313
230307550,2023-03-10,2023-03-09,1535,15,Thursday,3,2023,0,Southwest,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),40,M,,Invest Cont,34.0359,-118.3189
232006879,2023-03-11,2023-03-10,500,5,Friday,3,2023,0,Olympic,VANDALISM - MISDEAMEANOR ($399 OR UNDER),79,M,,Invest Cont,34.0506,-118.3127
201518038,2020-11-28,2020-11-28,1230,12,Saturday,11,2020,1,N Hollywood,BATTERY - SIMPLE ASSAULT,52,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1285,-118.3473
230706864,2023-03-07,2023-03-07,1320,13,Tuesday,3,2023,0,Wilshire,THEFT PLAIN - PETTY ($950 & UNDER),57,F,,Invest Cont,34.0713,-118.3735
201914285,2020-09-04,2020-08-28,1430,14,Friday,8,2020,0,Mission,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,15,M,FIXED OBJECT,Adult Other,34.2152,-118.4553
220221837,2022-12-16,2022-11-26,1800,18,Saturday,11,2022,1,Rampart,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",58,F,,Invest Cont,34.0523,-118.2699
231205197,2023-01-16,2023-01-13,800,8,Friday,1,2023,0,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),59,F,,Invest Cont,33.97,-118.3057
231218576,2023-08-29,2023-08-29,2230,22,Tuesday,8,2023,0,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,25,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.967,-118.2695
241906665,2024-03-11,2024-03-05,130,1,Tuesday,3,2024,0,Mission,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),53,M,,Invest Cont,34.2366,-118.4305
221306766,2022-02-23,2022-01-29,2330,23,Saturday,1,2022,1,Newton,OTHER MISCELLANEOUS CRIME,99,M,,Invest Cont,33.9747,-118.2783
200609050,2020-04-13,2020-04-13,2220,22,Monday,4,2020,0,Hollywood,INTIMATE PARTNER - SIMPLE ASSAULT,24,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0938,-118.3153
240805850,2024-02-18,2024-02-11,1600,16,Sunday,2,2024,1,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",27,M,,Invest Cont,34.052,-118.5019
200218905,2020-12-22,2020-12-22,1740,17,Tuesday,12,2020,0,Rampart,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT,13,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0596,-118.2701
230804782,2023-01-19,2022-01-18,2045,20,Tuesday,1,2022,0,West LA,THEFT PLAIN - PETTY ($950 & UNDER),45,F,,Invest Cont,34.0517,-118.46
211912424,2021-08-24,2021-08-24,900,9,Tuesday,8,2021,0,Mission,INTIMATE PARTNER - SIMPLE ASSAULT,52,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.3048,-118.4333
230123846,2023-11-11,2023-11-11,1508,15,Saturday,11,2023,1,Central,DISCHARGE FIREARMS/SHOTS FIRED,0,X,HAND GUN,Invest Cont,34.0467,-118.2485
200618816,2020-12-03,2020-11-18,1300,13,Wednesday,11,2020,0,Hollywood,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1236,-118.3754
211207636,2021-02-11,2021-02-10,2300,23,Wednesday,2,2021,0,77th Street,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),23,F,,Invest Cont,33.9661,-118.2849
210613563,2021-07-31,2021-07-31,245,2,Saturday,7,2021,1,Hollywood,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),39,M,,Invest Cont,34.098,-118.3623
211223928,2021-11-23,2021-11-23,345,3,Tuesday,11,2021,0,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",45,M,KNIFE WITH BLADE 6INCHES OR LESS,Adult Other,33.9937,-118.3126
231006057,2023-02-21,2023-02-21,1650,16,Tuesday,2,2023,0,West Valley,VIOLATION OF TEMPORARY RESTRAINING ORDER,60,F,,Adult Other,34.1724,-118.5388
221615526,2022-12-20,2022-12-18,1600,16,Sunday,12,2022,1,Foothill,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0,X,,Invest Cont,34.2195,-118.3551
200408753,2020-05-12,2020-05-11,1400,14,Monday,5,2020,0,Hollenbeck,VEHICLE - STOLEN,0,,,Invest Cont,34.0771,-118.1681
221717577,2022-12-11,2022-12-08,1910,19,Thursday,12,2022,0,Devonshire,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),40,M,,Invest Cont,34.2306,-118.5907
200717312,2020-12-20,2020-12-20,2030,20,Sunday,12,2020,1,Wilshire,BRANDISH WEAPON,31,F,KNIFE WITH BLADE 6INCHES OR LESS,Adult Other,34.0633,-118.3514
231704736,2023-01-08,2022-01-01,2345,23,Saturday,1,2022,1,Devonshire,THEFT OF IDENTITY,65,F,,Invest Cont,34.2524,-118.5395
201609048,2020-05-14,2020-04-03,900,9,Friday,4,2020,0,Foothill,THEFT OF IDENTITY,36,F,,Invest Cont,34.2314,-118.3973
221506155,2022-02-17,2022-02-14,1950,19,Monday,2,2022,0,N Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",63,M,,Invest Cont,34.1649,-118.3774
201705811,2020-02-11,2020-02-11,1800,18,Tuesday,2,2020,0,Devonshire,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",28,M,,Invest Cont,34.2373,-118.5232
201114220,2020-10-01,2020-10-01,1255,12,Thursday,10,2020,0,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",35,M,UNKNOWN FIREARM,Adult Other,34.0768,-118.2314
210809084,2021-05-07,2021-05-07,1,0,Friday,5,2021,0,West LA,INTIMATE PARTNER - SIMPLE ASSAULT,57,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0484,-118.4437
241912899,2024-11-04,2024-11-03,1430,14,Sunday,11,2024,1,Mission,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),39,M,,Invest Cont,34.251,-118.4428
240506639,2024-03-09,2024-03-08,1000,10,Friday,3,2024,0,Harbor,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,F,VEHICLE,Invest Cont,33.8291,-118.309
222009972,2022-05-16,2021-05-01,1000,10,Saturday,5,2021,1,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),66,F,,Invest Cont,34.0527,-118.3021
201814469,2020-07-23,2020-07-23,1440,14,Thursday,7,2020,0,Southeast,"THEFT, PERSON",32,F,,Invest Cont,33.9483,-118.229
220913365,2022-09-02,2022-08-30,1000,10,Tuesday,8,2022,0,Van Nuys,BURGLARY,66,F,,Invest Cont,34.2085,-118.4698
201307410,2020-03-02,2020-03-02,100,1,Monday,3,2020,0,Newton,ROBBERY,30,M,OTHER KNIFE,Invest Cont,34.0276,-118.2391
231215403,2023-07-10,2023-07-10,100,1,Monday,7,2023,0,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,34.002,-118.2817
241217170,2024-11-15,2024-11-15,2211,22,Friday,11,2024,0,77th Street,VANDALISM - MISDEAMEANOR ($399 OR UNDER),27,F,,Invest Cont,33.9601,-118.2651
230408748,2023-05-25,2023-05-24,1500,15,Wednesday,5,2023,0,Hollenbeck,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",31,F,,Invest Cont,34.0785,-118.1932
221610163,2022-07-03,2022-07-03,1208,12,Sunday,7,2022,1,Foothill,THEFT OF IDENTITY,25,F,,Invest Cont,34.2555,-118.4185
200405333,2020-02-04,2020-02-03,2230,22,Monday,2,2020,0,Hollenbeck,VEHICLE - STOLEN,0,,,Invest Cont,34.0204,-118.1957
231820915,2023-12-17,2023-12-16,2200,22,Saturday,12,2023,1,Southeast,INTIMATE PARTNER - SIMPLE ASSAULT,45,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.958,-118.2882
230609399,2023-05-05,2023-05-05,1705,17,Friday,5,2023,0,Hollywood,ROBBERY,43,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.1016,-118.3387
231615189,2023-12-20,2023-12-20,1630,16,Wednesday,12,2023,0,Foothill,VEHICLE - STOLEN,0,,,Invest Cont,34.2445,-118.4155
220717923,2022-12-18,2022-12-11,1000,10,Sunday,12,2022,1,Wilshire,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0501,-118.3442
241212466,2024-06-11,2024-06-10,2125,21,Monday,6,2024,0,77th Street,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0,X,,Invest Cont,33.9806,-118.2849
231609693,2023-07-01,2023-07-01,145,1,Saturday,7,2023,1,Foothill,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,OTHER KNIFE,Adult Arrest,34.2826,-118.411
231304494,2023-01-10,2023-01-10,1200,12,Tuesday,1,2023,0,Newton,VEHICLE - STOLEN,0,,,Invest Cont,33.9779,-118.2739
211221650,2021-10-17,2021-10-17,1230,12,Sunday,10,2021,1,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,33.9891,-118.2915
201420606,2020-11-21,2020-11-20,2230,22,Friday,11,2020,0,Pacific,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,33.9591,-118.4511
201225484,2020-11-30,2020-11-27,45,0,Friday,11,2020,0,77th Street,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",61,M,,Invest Cont,33.9622,-118.285
220112363,2022-05-14,2022-05-14,100,1,Saturday,5,2022,1,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,F,,Invest Cont,34.0466,-118.252
210710495,2021-07-04,2021-07-04,925,9,Sunday,7,2021,1,Wilshire,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,M,,Invest Cont,34.0574,-118.3514
221509218,2022-05-07,2022-05-07,459,4,Saturday,5,2022,1,N Hollywood,VEHICLE - STOLEN,0,,,Invest Cont,34.1703,-118.4094
221914482,2022-09-15,2022-09-13,1700,17,Tuesday,9,2022,0,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.3062,-118.4222
201709006,2020-05-12,2020-04-20,1800,18,Monday,4,2020,0,Devonshire,THEFT PLAIN - PETTY ($950 & UNDER),19,F,,Invest Cont,34.2609,-118.5551
231105979,2023-02-21,2023-02-20,1715,17,Monday,2,2023,0,Northeast,BURGLARY FROM VEHICLE,41,M,,Invest Cont,34.0924,-118.2568
240804709,2024-01-19,2024-01-19,2100,21,Friday,1,2024,0,West LA,BATTERY - SIMPLE ASSAULT,34,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.054,-118.4623
230404468,2023-01-14,2023-01-13,1200,12,Friday,1,2023,0,Hollenbeck,BURGLARY,0,X,,Invest Cont,34.0474,-118.2241
240807855,2024-04-17,2024-04-17,1145,11,Wednesday,4,2024,0,West LA,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0,X,,Adult Arrest,34.0626,-118.4453
211517202,2021-11-08,2021-11-08,1750,17,Monday,11,2021,0,N Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",46,F,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.1903,-118.3911
220124755,2022-11-17,2022-11-17,900,9,Thursday,11,2022,0,Central,CRIMINAL THREATS - NO WEAPON DISPLAYED,54,F,VERBAL THREAT,Invest Cont,34.0435,-118.2427
221106655,2022-03-13,2022-03-13,1520,15,Sunday,3,2022,1,Northeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",49,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0922,-118.2226
241700735,2024-03-25,2024-03-25,1414,14,Monday,3,2024,0,Devonshire,BRANDISH WEAPON,29,M,OTHER KNIFE,Adult Other,34.2573,-118.5798
221612741,2022-09-25,2022-09-25,2010,20,Sunday,9,2022,1,Foothill,BATTERY - SIMPLE ASSAULT,16,F,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.2139,-118.3703
220815141,2022-10-02,2022-09-14,1100,11,Wednesday,9,2022,0,West LA,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.0664,-118.4253
211310506,2021-05-31,2021-05-30,1830,18,Sunday,5,2021,1,Newton,INTIMATE PARTNER - SIMPLE ASSAULT,44,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.0035,-118.2691
221607872,2022-05-02,2022-05-02,300,3,Monday,5,2022,0,Foothill,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),27,M,,Invest Cont,34.276,-118.3778
201505309,2020-01-28,2020-01-26,1700,17,Sunday,1,2020,1,N Hollywood,BURGLARY FROM VEHICLE,0,M,,Invest Cont,34.1486,-118.4094
211515545,2021-10-04,2021-10-03,2045,20,Sunday,10,2021,1,N Hollywood,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),61,M,,Invest Cont,34.1385,-118.3681
211511127,2021-06-25,2021-06-19,800,8,Saturday,6,2021,1,N Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",66,M,,Invest Cont,34.1479,-118.3593
200908188,2020-04-05,2020-04-05,930,9,Sunday,4,2020,1,Van Nuys,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,,Invest Cont,34.1841,-118.4693
212005855,2021-02-15,2021-02-15,1015,10,Monday,2,2021,0,Olympic,THEFT PLAIN - PETTY ($950 & UNDER),0,X,,Invest Cont,34.074,-118.2862
201211957,2020-04-26,2020-04-26,1210,12,Sunday,4,2020,1,77th Street,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",9,M,MACE/PEPPER SPRAY,Invest Cont,33.9924,-118.2809
211707612,2021-03-28,2021-03-28,1340,13,Sunday,3,2021,1,Devonshire,THEFT PLAIN - PETTY ($950 & UNDER),41,X,,Invest Cont,34.2721,-118.5022
231007693,2023-04-06,2023-04-06,700,7,Thursday,4,2023,0,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.1776,-118.5523
240405386,2024-02-12,2024-02-12,1531,15,Monday,2,2024,0,Hollenbeck,THEFT PLAIN - PETTY ($950 & UNDER),42,M,,Invest Cont,34.0751,-118.1802
211224951,2021-12-05,2021-12-04,1040,10,Saturday,12,2021,1,77th Street,BURGLARY FROM VEHICLE,26,F,,Invest Cont,33.9764,-118.3197
230318403,2023-10-19,2023-10-19,720,7,Thursday,10,2023,0,Southwest,VIOLATION OF RESTRAINING ORDER,61,F,,Adult Other,34.0305,-118.2865
231812458,2023-06-25,2023-06-25,1115,11,Sunday,6,2023,1,Southeast,VEHICLE - STOLEN,0,,,Invest Cont,33.9271,-118.2652
230610849,2023-06-08,2023-06-01,2230,22,Thursday,6,2023,0,Hollywood,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,M,,Invest Cont,34.0835,-118.3266
230716172,2023-10-23,2023-10-22,1700,17,Sunday,10,2023,1,Wilshire,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0761,-118.3766
242104879,2024-01-22,2024-01-16,1200,12,Tuesday,1,2024,0,Topanga,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",51,M,,Invest Cont,34.1733,-118.6002
231705344,2023-02-02,2023-02-02,1,0,Thursday,2,2023,0,Devonshire,THEFT OF IDENTITY,39,F,,Invest Cont,34.2248,-118.5151
230816318,2023-10-31,2023-10-28,1,0,Saturday,10,2023,1,West LA,BATTERY - SIMPLE ASSAULT,46,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0673,-118.4534
231221234,2023-10-13,2023-10-13,600,6,Friday,10,2023,0,77th Street,INTIMATE PARTNER - SIMPLE ASSAULT,39,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9832,-118.2959
230916605,2023-11-21,2023-11-19,1600,16,Sunday,11,2023,1,Van Nuys,"BUNCO, PETTY THEFT",38,F,,Invest Cont,34.1826,-118.4422
231411436,2023-05-28,2023-05-28,730,7,Sunday,5,2023,1,Pacific,VEHICLE - STOLEN,0,,,Invest Cont,33.93,-118.3784
211805267,2021-01-26,2021-01-24,1200,12,Sunday,1,2021,1,Southeast,VEHICLE - STOLEN,0,,,Invest Cont,33.9368,-118.2542
200904970,2020-01-23,2020-01-15,1745,17,Wednesday,1,2020,0,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),71,F,,Invest Cont,34.1491,-118.4491
200810655,2020-06-15,2020-06-15,1150,11,Monday,6,2020,0,West LA,TRESPASSING,40,M,,Invest Cont,34.0531,-118.3941
241007654,2024-04-10,2024-04-09,815,8,Tuesday,4,2024,0,West Valley,CRIMINAL THREATS - NO WEAPON DISPLAYED,43,M,VERBAL THREAT,Invest Cont,34.1728,-118.5578
202004275,2020-01-06,2020-01-06,1930,19,Monday,1,2020,0,Olympic,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0,X,,Invest Cont,34.0491,-118.2916
221013530,2022-09-02,2022-09-02,530,5,Friday,9,2022,0,West Valley,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0,,,Invest Cont,34.2012,-118.5474
210114876,2021-08-08,2021-08-08,2030,20,Sunday,8,2021,1,Central,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0,X,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,34.0502,-118.2487
220619012,2022-11-14,2022-02-25,640,6,Friday,2,2022,0,Hollywood,THEFT OF IDENTITY,37,F,,Invest Cont,34.1182,-118.3695
230715891,2023-10-16,2023-10-16,1715,17,Monday,10,2023,0,Wilshire,ROBBERY,52,F,HAND GUN,Invest Cont,34.0513,-118.3655
221016802,2022-11-23,2022-11-22,12,0,Tuesday,11,2022,0,West Valley,VEHICLE - STOLEN,0,,,Invest Cont,34.2048,-118.4782
210121497,2021-12-03,2021-11-28,130,1,Sunday,11,2021,1,Central,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",30,F,,Invest Cont,34.0444,-118.2541
231912079,2023-07-25,2023-07-24,700,7,Monday,7,2023,0,Mission,VEHICLE - ATTEMPT STOLEN,59,M,,Invest Cont,34.2555,-118.4403
240509253,2024-05-31,2024-05-30,1700,17,Thursday,5,2024,0,Harbor,VEHICLE - STOLEN,0,,,Invest Cont,33.7978,-118.3076
201912387,2020-07-13,2020-05-31,1200,12,Sunday,5,2020,1,Mission,INTIMATE PARTNER - SIMPLE ASSAULT,29,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.2272,-118.432
241005071,2023-07-16,2023-07-16,1430,14,Sunday,7,2023,1,West Valley,ARSON,42,M,,Adult Other,34.1922,-118.4924
201608530,2020-04-27,2020-04-27,1850,18,Monday,4,2020,0,Foothill,INTIMATE PARTNER - SIMPLE ASSAULT,25,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.2174,-118.3599
220513870,2022-09-19,2022-09-18,2200,22,Sunday,9,2022,1,Harbor,VEHICLE - STOLEN,0,,,Invest Cont,33.7434,-118.3065
221918518,2022-12-29,2022-12-29,530,5,Thursday,12,2022,0,Mission,BATTERY - SIMPLE ASSAULT,34,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.2377,-118.4677
221915070,2022-09-29,2022-09-21,1400,14,Wednesday,9,2022,0,Mission,VEHICLE - STOLEN,0,,,Invest Cont,34.2446,-118.4676
210912370,2021-08-02,2021-08-02,1515,15,Monday,8,2021,0,Van Nuys,BURGLARY,95,M,,Invest Cont,34.1389,-118.4611
220214742,2022-08-15,2022-08-15,1250,12,Monday,8,2022,0,Rampart,"BURGLARY, ATTEMPTED",28,F,,Adult Arrest,34.0878,-118.2822
201304608,2020-01-10,2020-01-10,1850,18,Friday,1,2020,0,Newton,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",24,F,,Invest Cont,34.0038,-118.2784
231418404,2023-10-05,2023-08-02,2000,20,Wednesday,8,2023,0,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,,,Invest Cont,33.9523,-118.3906
211821796,2021-12-11,2021-12-11,1300,13,Saturday,12,2021,1,Southeast,BATTERY - SIMPLE ASSAULT,37,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,33.9301,-118.2622
230211031,2023-05-21,2023-05-21,2055,20,Sunday,5,2023,1,Rampart,INTIMATE PARTNER - AGGRAVATED ASSAULT,41,F,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,Adult Arrest,34.0594,-118.2719
220217651,2022-09-28,2022-09-28,2245,22,Wednesday,9,2022,0,Rampart,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",18,M,MACHETE,Invest Cont,34.0472,-118.2782
210206240,2021-02-25,2021-02-25,1040,10,Thursday,2,2021,0,Rampart,ROBBERY,50,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,34.0498,-118.2839
232007260,2023-03-20,2023-03-14,735,7,Tuesday,3,2023,0,Olympic,BURGLARY FROM VEHICLE,82,M,,Invest Cont,34.0493,-118.3091
220210723,2022-05-23,2022-05-20,1800,18,Friday,5,2022,0,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.065,-118.2666
230805875,2023-02-15,2023-02-15,945,9,Wednesday,2,2023,0,West LA,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",47,M,UNKNOWN FIREARM,Adult Arrest,34.0518,-118.3819
200206644,2020-02-22,2020-02-21,1900,19,Friday,2,2020,0,Rampart,VEHICLE - STOLEN,0,,,Invest Cont,34.0606,-118.2672
210210928,2021-06-21,2021-06-18,600,6,Friday,6,2021,0,Rampart,VANDALISM - MISDEAMEANOR ($399 OR UNDER),42,M,,Invest Cont,34.0627,-118.2769
240709149,2024-05-28,2024-05-17,1650,16,Friday,5,2024,0,Wilshire,BURGLARY FROM VEHICLE,22,F,,Adult Arrest,34.0534,-118.366
231009213,2023-05-16,2023-05-12,2330,23,Friday,5,2023,0,West Valley,INTIMATE PARTNER - SIMPLE ASSAULT,34,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,34.2147,-118.523
201407804,2020-03-05,2020-02-17,30,0,Monday,2,2020,0,Pacific,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",0,X,,Adult Arrest,33.9986,-118.4623
222114328,2022-09-11,2022-09-11,320,3,Sunday,9,2022,1,Topanga,CRIMINAL THREATS - NO WEAPON DISPLAYED,43,F,VERBAL THREAT,Adult Arrest,34.1865,-118.619
221311121,2022-05-13,2022-05-12,1620,16,Thursday,5,2022,0,Newton,ROBBERY,15,M,KNIFE WITH BLADE 6INCHES OR LESS,Invest Cont,33.982,-118.2565
221917529,2022-12-02,2022-12-02,2330,23,Friday,12,2022,0,Mission,VIOLATION OF RESTRAINING ORDER,28,F,,Invest Cont,34.3116,-118.4485
241708050,2024-04-08,2024-04-08,850,8,Monday,4,2024,0,Devonshire,THEFT OF IDENTITY,0,X,,Invest Cont,34.2941,-118.5874
211015920,2021-12-22,2021-10-15,800,8,Friday,10,2021,0,West Valley,VIOLATION OF TEMPORARY RESTRAINING ORDER,47,M,,Adult Arrest,34.1875,-118.5413
231208751,2023-03-21,2023-03-21,50,0,Tuesday,3,2023,0,77th Street,BATTERY - SIMPLE ASSAULT,40,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,33.9891,-118.3002
221614991,2022-12-08,2022-12-07,557,5,Wednesday,12,2022,0,Foothill,THEFT OF IDENTITY,27,F,,Invest Cont,34.2671,-118.4305
210815920,2021-10-31,2021-10-21,2237,22,Thursday,10,2021,0,West LA,BIKE - STOLEN,0,X,,Invest Cont,34.06,-118.42
200514375,2020-09-20,2020-09-19,2200,22,Saturday,9,2020,1,Harbor,BURGLARY FROM VEHICLE,50,M,,Invest Cont,33.7826,-118.2802
220704757,2022-01-23,2022-01-20,1800,18,Thursday,1,2022,0,Wilshire,BURGLARY,0,X,,Invest Cont,34.0761,-118.37
211817931,2021-10-01,2021-09-29,1000,10,Wednesday,9,2021,0,Southeast,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",51,F,,Invest Cont,33.9471,-118.2852
220805730,2022-02-06,2022-02-06,1330,13,Sunday,2,2022,1,West LA,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",39,M,,Invest Cont,34.0369,-118.3823
230115282,2023-07-03,2023-07-02,100,1,Sunday,7,2023,1,Central,ROBBERY,28,M,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,34.0488,-118.2483
231005154,2023-01-30,2023-01-28,2130,21,Saturday,1,2023,1,West Valley,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,F,,Invest Cont,34.166,-118.5095
230916960,2023-12-01,2023-11-27,1900,19,Monday,11,2023,0,Van Nuys,THEFT PLAIN - PETTY ($950 & UNDER),35,M,,Adult Other,34.1504,-118.4171
221220595,2022-09-30,2022-09-29,2100,21,Thursday,9,2022,0,77th Street,VEHICLE - STOLEN,0,,,Invest Cont,33.961,-118.2717
240312458,2024-07-22,2024-07-21,2215,22,Sunday,7,2024,1,Southwest,THEFT PLAIN - PETTY ($950 & UNDER),19,M,,Invest Cont,34.0225,-118.2812
231908862,2023-05-05,2023-05-01,2235,22,Monday,5,2023,0,Mission,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),58,M,,Invest Cont,34.2427,-118.4535
221409402,2022-04-17,2022-04-17,10,0,Sunday,4,2022,1,Pacific,BATTERY - SIMPLE ASSAULT,0,F,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,33.9453,-118.3987
221206469,2022-02-14,2022-02-13,1600,16,Sunday,2,2022,1,77th Street,BRANDISH WEAPON,29,M,MACHETE,Invest Cont,33.9987,-118.2871
201320167,2020-11-19,2020-11-19,530,5,Thursday,11,2020,0,Newton,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",40,M,CLUB/BAT,Invest Cont,34.029,-118.2661
231811629,2023-06-07,2023-06-07,1,0,Wednesday,6,2023,0,Southeast,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0,F,UNKNOWN FIREARM,Invest Cont,33.931,-118.287
